"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","CHROM","CDSNAME","CDSSTART","CDSEND","CDSSTRAND"
"AVESA.00003a.r1.1AG00120990",1744.27575334327,0.338332065004421,0.0823750210856251,4.10721673324661,4.00455433344247e-05,0.00902247592287452,"chr1A","AVESA.00003a.r1.1AG00120990.1.CDS4",225668905,225668961,"-"
"AVESA.00003a.r1.1AG00160980",123.139305251233,-0.792839854919719,0.176092113033435,-4.50241547597978,6.71854778098511e-06,0.00196982539983896,"chr1A","AVESA.00003a.r1.1AG00160980.1.CDS1",285974436,285974666,"+"
"AVESA.00003a.r1.1AG00173520",125.323589429209,-0.5260001101048,0.135978849045626,-3.86824946524079,0.000109619486706431,0.0209089828322627,"chr1A","AVESA.00003a.r1.1AG00173520.1.CDS1",304814724,304814868,"+"
"AVESA.00003a.r1.1AG00180430",115.791441825987,-3.30246759135117,0.643378739108352,-5.13300703086336,2.85149250496371e-07,0.000109401176157582,"chr1A","AVESA.00003a.r1.1AG00180430.1.CDS1",314347695,314348168,"-"
"AVESA.00003a.r1.1AG00185650",112.537700913455,-0.699275412413177,0.193602663588291,-3.61191008146578,0.000303949965816665,0.0468062033369191,"chr1A","AVESA.00003a.r1.1AG00185650.1.CDS1",321601579,321601783,"+"
"AVESA.00003a.r1.1AG00187140",38.585935305421,-2.46701452501818,0.594098160697832,-4.15253688400652,3.28809736688963e-05,0.00766549115660892,"chr1A","AVESA.00003a.r1.1AG00187140.1.CDS1",323646572,323647438,"+"
"AVESA.00003a.r1.1AG00248270",149.20980015255,-2.6378524479686,0.342104210574755,-7.71066934118364,1.25159557515145e-14,1.1671302571006e-11,"chr1A","AVESA.00003a.r1.1AG00248270.1.CDS1",392894333,392895922,"+"
"AVESA.00003a.r1.1AG00256300",2810.7585793879,-0.470706998222837,0.117068439163518,-4.02078477842662,5.80045812862855e-05,0.0121323538696028,"chr1A","AVESA.00003a.r1.1AG00256300.1.CDS1",401431518,401431595,"+"
"AVESA.00003a.r1.1AG00269430",2696.05916217191,-0.701863959332641,0.105168817003766,-6.67368883028804,2.49452250637522e-11,1.70902791429121e-08,"chr1A","AVESA.00003a.r1.1AG00269430.1.CDS1",415244809,415244857,"+"
"AVESA.00003a.r1.1AG00284100",999.792641879975,-0.275144627922543,0.0756297295228661,-3.63804855125595,0.000274711646790599,0.0433986227698061,"chr1A","AVESA.00003a.r1.1AG00284100.1.CDS8",435895849,435896637,"-"
"AVESA.00003a.r1.1AG00289560",77.4066508038607,-3.28682540548671,0.778734701664151,-4.2207254902893,2.43517332236689e-05,0.00601102838371453,"chr1A","AVESA.00003a.r1.1AG00289560.1.CDS1",446466600,446467064,"-"
"AVESA.00003a.r1.1AG00336880",813.339983618327,0.253988036725882,0.0677130238459072,3.75094807911511,0.000176167180384362,0.0303283093799652,"chr1A","AVESA.00003a.r1.1AG00336880.1.CDS1",521782030,521782386,"+"
"AVESA.00003a.r1.1AG00348020",15.8944804173525,-2.5013837343429,0.556600160345719,-4.4940406283556,6.98842861153494e-06,0.00204004384959595,"chr1A","AVESA.00003a.r1.1AG00348020.1.CDS2",536595875,536596804,"-"
"AVESA.00003a.r1.1CG00360010",94.6335018197613,-1.77883779066159,0.34250877608794,-5.19355390241115,2.06317170435311e-07,8.14843596482191e-05,"chr1C","AVESA.00003a.r1.1CG00360010.1.CDS1",11904207,11904386,"+"
"AVESA.00003a.r1.1CG00380660",9.56652237052013,-1.73252306986489,0.474770534581254,-3.64917985357488,0.000263078875307327,0.0421560352434589,"chr1C","AVESA.00003a.r1.1CG00380660.1.CDS1",36184430,36184876,"-"
"AVESA.00003a.r1.1CG00572050",12.3935572100584,-3.43234101918634,0.570347956949359,-6.01797723190773,1.76610026641317e-09,1.00489608463769e-06,"chr1C","AVESA.00003a.r1.1CG00572050.1.CDS3",459467365,459467534,"-"
"AVESA.00003a.r1.1DG00591120",889.095151460224,0.297004285645675,0.0738207335219843,4.02331799584767,5.73839328566898e-05,0.0120400457372844,"chr1D","AVESA.00003a.r1.1DG00591120.1.CDS1",25099366,25099884,"-"
"AVESA.00003a.r1.1DG00709860",81.2295673579803,-0.61660444132857,0.153773162547241,-4.0098313068065,6.07621424012971e-05,0.0126696614998928,"chr1D","AVESA.00003a.r1.1DG00709860.1.CDS1",255799854,255799998,"+"
"AVESA.00003a.r1.1DG00739400",22.7560389223354,-4.35407887850824,0.578370026349155,-7.52818901420686,5.14488808733687e-14,4.73195795988883e-11,"chr1D","AVESA.00003a.r1.1DG00739400.1.CDS1",304357176,304357643,"-"
"AVESA.00003a.r1.1DG00739410",9.57643596012035,-4.58874465044686,0.960333012601945,-4.77828481394597,1.76796833734775e-06,0.000576228942416822,"chr1D","AVESA.00003a.r1.1DG00739410.1.CDS1",304361622,304362071,"-"
"AVESA.00003a.r1.1DG00739420",91.4697197753509,-3.08680246973158,0.849128652908583,-3.63525887291417,0.000277701633909149,0.0437679939020991,"chr1D","AVESA.00003a.r1.1DG00739420.1.CDS1",304369847,304370314,"-"
"AVESA.00003a.r1.1DG00745820",27.4278227887334,-2.87549588821523,0.401312331922044,-7.16523181444074,7.76550367840419e-13,6.43683558607082e-10,"chr1D","AVESA.00003a.r1.1DG00745820.1.CDS1",313593737,313594624,"+"
"AVESA.00003a.r1.1DG00747960",51.7221090425133,-1.04149270530031,0.243026234496624,-4.28551554303401,1.82315900139661e-05,0.00472620534798339,"chr1D","AVESA.00003a.r1.1DG00747960.1.CDS1",317045442,317046200,"+"
"AVESA.00003a.r1.1DG00774640",170.615915634184,-1.03737772286688,0.203038970667667,-5.10925424540719,3.23432882146128e-07,0.000123384131478257,"chr1D","AVESA.00003a.r1.1DG00774640.1.CDS1",348170515,348173226,"-"
"AVESA.00003a.r1.1DG00774650",28.5288113513238,-1.50362651401484,0.316125908931159,-4.75641657812448,1.97059616469278e-06,0.000639168101901632,"chr1D","AVESA.00003a.r1.1DG00774650.1.CDS1",348176784,348177029,"+"
"AVESA.00003a.r1.1DG00784750",139.522396904551,0.851062657251343,0.185506060563578,4.58778896315176,4.47965135015492e-06,0.00137337110182991,"chr1D","AVESA.00003a.r1.1DG00784750.1.CDS1",358728281,358728808,"-"
